id,coordenada_longitud,coordenada_latitud,direccion,construccion_fecha,institucion_ruc
756,179.971658,89.408098,"77423 Jones Corners
Jonathanfort, GU 61433",2016-03-18,22343917835
757,12.904104,16.9101815,"45226 Farmer Orchard
West Joanna, NY 37620",2022-10-09,14159987304
758,-8.069915,-6.9866395,"36148 Garcia Island Apt. 720
North Diana, OK 77648",2017-09-04,37701474791
759,-105.519855,-12.7519545,"617 Ramirez Lights
East Barbaraville, MD 11105",2017-09-14,91300858172
760,-51.139736,-34.537033,"554 Jones Oval
Lake Charlesside, AZ 99293",2023-08-08,51429391325
761,-14.752700,-24.416457,"5150 Kevin Ranch
East Julie, AK 79498",2010-04-18,45286941740
762,156.092383,-32.475562,"6641 Miller Extensions Apt. 877
South Cassandra, PR 82442",1999-02-26,62669756938
763,38.948084,8.150901,"Unit 5731 Box 7349
DPO AA 57543",2011-10-28,86939598594
764,28.702707,-4.099083,"2899 Mccann Spurs Apt. 702
North Andrewview, SD 20338",1994-12-20,88679504973
765,-159.886317,-82.819500,"5837 Sandra Ways
Racheltown, KY 86839",2012-12-29,34227648236
766,49.704747,2.257780,"73986 Grant Trail Suite 959
Williamsborough, NH 91035",2011-07-09,35876358188
767,56.933670,-17.5484515,"Unit 0969 Box 6419
DPO AA 57188",2001-04-12,18605954245
768,-106.967940,-59.613280,"057 King Mills
Port Matthew, DC 61981",2022-09-30,16078680042
769,178.900698,-12.5301825,"73801 Castro Canyon
West Nancy, NC 15382",1996-03-10,79651951628
770,-47.983859,-44.2480145,"399 Alyssa Knolls
Toniburgh, ID 98202",2024-04-12,14659064590
771,-115.661562,-25.943264,"6727 William Drive
Jasonton, MA 32221",2023-12-18,57753151556
772,-85.450456,-0.0604105,"8039 Cole Forges
South Ryanstad, AL 40827",1999-06-23,49365042740
773,45.524694,89.0615425,"585 Curtis Passage Apt. 704
North Steven, ID 65403",2005-03-24,70636980807
774,147.431468,-87.196762,"Unit 9199 Box 4354
DPO AP 07430",2020-10-19,58141667411
775,163.570925,-29.569825,"284 Beltran Creek
Alyssaville, FM 31083",2017-12-17,87009486416
776,32.292455,25.510549,"195 Thomas Crossroad
Russoshire, NE 14647",1996-11-23,72457533702
777,-24.522816,6.8966155,"0041 Rivera Pike Apt. 630
Port Crystal, TN 80051",2001-08-13,28171186738
778,-65.959041,-11.299839,"5993 Sanders Trace
West Trevor, OH 28873",2006-12-11,64616001886
779,-94.266399,-54.624099,"501 Floyd Station
Alexandrafurt, MI 48776",2008-07-16,19755461291
780,0.342301,5.3621625,"627 Paul Lake Suite 423
Lake Melissa, MH 65884",2006-08-06,94951855237
781,57.092066,-67.0802755,"11738 Cobb Heights Suite 296
Chelseabury, MO 94861",2002-09-21,59771792986
782,-18.723603,-51.029651,"7303 Kennedy Rue
Mariahside, FM 41223",2001-04-23,27698728898
783,-170.121711,-37.503009,"8604 Leslie Way
Port Amanda, AS 70384",2020-09-04,61047434301
784,-150.323933,-14.195339,"9698 Strickland Mission
Port Cynthia, CA 40284",2010-09-03,69791839832
785,4.354033,73.817873,"8863 Holmes Ford
Robinsonton, NY 19439",2019-07-05,44789240374
786,-23.042350,-70.001217,"6839 Morris Trail
Johnsonchester, PW 42654",1994-09-24,14435631576
787,10.390769,66.4946165,"294 David Hill
Jennytown, PR 88791",2011-01-19,61047434301
788,-52.352076,-50.449513,"8148 Kathleen Shores
East Spencerville, WA 90674",2007-01-17,86939598594
789,54.398482,-84.702471,"30996 Stephanie Brook
North Aaronton, MI 13363",1998-09-16,25112469171
790,18.181241,-38.184602,"52618 David Falls
New Danielmouth, PA 47637",2016-06-12,41917901049
791,118.760691,44.0231165,"59068 Joshua Keys Suite 363
West Brandon, NY 60348",2016-06-28,51608570086
792,86.937506,-38.6279045,"2233 Emily Spurs
Katherineburgh, MP 68239",2022-01-03,48557170365
793,13.837452,84.224778,"09816 Justin Terrace
Port Colleenfurt, NC 61892",2013-03-30,53460213150
794,-143.873674,58.6615375,"Unit 4033 Box 3628
DPO AP 76177",2009-09-01,86690390740
795,-65.687049,-14.972956,"USNS Walton
FPO AA 97845",2013-07-09,21357726049
796,-119.610023,-7.4969915,"53509 Jasmine Pass
Churchshire, ID 10045",2020-11-08,64282235708
797,-170.112065,-77.8146255,"Unit 4965 Box 3675
DPO AA 73852",2019-03-20,79651951628
798,-139.808632,38.6913975,"44519 Greer Summit Suite 297
Schneidermouth, UT 24278",2009-08-07,64006265814
799,55.531974,32.085957,"59759 Butler Union
West Kimberly, PW 12213",2007-02-21,89881076599
800,84.391352,65.5344735,"419 Robert Burgs
East Kristopher, SD 69459",2002-09-06,93855381492
801,157.942108,-56.6466875,"39393 Jefferson Estate Apt. 695
Frankborough, WY 31471",2024-01-02,44418676859
802,-44.106852,68.2994645,"849 Johnson Neck Suite 787
Debbieport, TX 97356",2022-07-16,24317388872
803,123.812193,42.469777,"0427 Anthony Mountains
West Billyshire, GU 44946",2010-05-25,20402240057
804,-102.739180,27.5911745,"58347 Figueroa Green Suite 026
Shaneville, CA 21652",1999-10-15,16406143876
805,-11.699334,-7.963258,"708 Sloan Trail
East Kyle, IA 64516",2015-08-31,75051522949
806,157.183083,62.489736,"PSC 0712, Box 2423
APO AA 78458",2000-11-27,63995960106
807,116.577494,-15.391048,"068 Jacqueline Harbor
Terryville, AR 80013",2003-07-15,43760537304
808,-67.730183,55.6297395,"1327 Robert Ranch Suite 477
Mcdonaldside, VA 11846",2006-03-19,49125265496
809,-91.088510,24.583025,"296 Lauren Stream Suite 917
Phelpsberg, MH 80813",2021-03-25,60350491459
810,54.336727,70.3755325,"PSC 7946, Box 9257
APO AE 13183",2017-07-09,25750559540
811,-54.395995,43.145770,"213 Brown Flat Suite 345
Melissamouth, HI 11578",1999-10-18,28153614710
812,-60.940412,76.902489,"80736 Knight Court
North Michaelfurt, DE 97363",2008-10-14,22830470871
813,176.046217,40.326480,"22744 Allen Club Suite 786
Ericshire, PR 60973",2020-05-21,16868820278
814,-31.987555,17.129649,"0832 Adams Oval Apt. 311
New Meghan, ND 52775",2022-01-17,57864946670
815,27.661226,-36.6214355,"497 Wise Villages Apt. 580
North Coryside, DE 42567",1997-03-31,83999563314
816,110.397400,44.0560205,"349 Martin Plaza Suite 171
New Kimberly, AK 18413",2003-02-25,74128682218
817,130.786258,86.095845,"178 Robert Ramp
Christineberg, OR 04559",1995-09-28,55757994425
818,175.845538,73.4577455,"258 James Burg Suite 757
Matthewshire, GA 88841",2018-12-28,41917901049
819,-66.840448,72.309741,"893 Mallory Loaf
West Pamela, PW 90841",1999-04-02,48355308809
820,-130.128273,57.8357645,"21864 Justin Club
Butlerton, NM 59433",1996-06-10,68480233932
821,161.184539,-45.480400,"1558 Berger Drive
Robertshire, MD 11168",1996-04-07,42337569000
822,23.166173,45.1601005,"02443 Williams Shores
Figueroaville, MP 38960",2022-05-24,90605378291
823,-94.127216,-2.3171475,"3450 Joseph Fork
Calvinview, NY 91050",2005-11-02,21448347518
824,-170.744294,39.9642655,"696 Amy Parks Apt. 047
Billmouth, SC 60137",2024-05-24,77573915534
825,152.090999,-38.429243,"Unit 3204 Box 0824
DPO AA 76795",1994-10-05,65286214174
826,-36.084888,-4.823681,"8721 Tucker Valleys Apt. 172
Millston, HI 14544",2016-12-09,51627799965
827,-96.684067,-40.5936185,"51916 Long Ferry
East Kathy, SD 10592",2003-01-03,10153627161
828,150.824344,62.0539975,"83934 Watts Overpass
Aaronmouth, CA 56665",1999-05-03,84561815280
829,-148.540862,-48.6810335,"037 Brown Ford Suite 082
Port Marytown, UT 89479",2023-11-14,35036133865
830,63.283807,-13.9728795,"3659 Smith Brooks
Brettton, MN 99528",2000-10-26,42337569000
831,-131.561631,-45.781759,"787 Eduardo Estate
Carolynfurt, CT 87467",2013-09-11,11818106694
832,13.299024,53.5150655,"64008 White Way
Michaelview, OH 24753",2005-02-01,60056442816
833,151.641585,16.869205,"0749 Shepherd Port
Pamelaside, PW 41703",2006-10-11,91926636223
834,160.534080,-31.002757,"5749 Michelle Extensions
West Christopherport, NJ 52353",2008-10-21,99434115577
835,-103.151047,54.7329015,"77907 Rhodes Prairie
West Michaelton, WV 84799",2010-02-23,17875274760
836,-171.530387,46.356317,"05267 Webb Mount
Thomaschester, NC 80422",2003-04-22,94990551306
837,22.810988,70.776597,"Unit 9955 Box 2736
DPO AP 48877",2003-07-10,70273533927
838,61.733906,69.257026,"60264 Conrad Streets Suite 911
North Gary, WY 61798",1994-08-27,34611786042
839,67.441810,47.612086,"USCGC Frye
FPO AP 82003",2018-08-20,71504020147
840,-153.972691,72.1099705,"49025 Robinson Green
Mendezberg, KS 46529",2003-08-19,60206429447
841,-82.856499,-54.137450,"23959 Floyd Inlet Suite 107
West William, MH 64195",2022-02-04,37033189990
842,104.722505,78.701504,"1809 Malone Summit
Hollowaymouth, NV 15209",1997-12-28,26914472648
843,-156.128587,2.8839015,"79449 Jeffrey Fords Suite 128
Lake Thomas, FL 90775",1996-06-05,83586997279
844,81.243186,-51.9127425,"036 Heather Rapids Suite 469
Whitneymouth, PA 85375",2003-12-30,51856315244
845,53.769597,32.914796,"669 Matthew Shores
South Brianville, MD 12196",2020-05-18,94451037981
846,-101.510167,43.7976155,"90631 Cooper Villages
Andreaport, NV 13050",1996-01-04,98978414211
847,137.269406,36.1327345,"09924 David Terrace
Laurenhaven, IL 28349",2023-06-16,68190287182
848,-38.042124,44.002785,"101 Joshua Forges Suite 162
New Devinstad, NY 65742",1994-09-07,17919915387
849,-29.738113,-16.748796,"USNS Jones
FPO AE 52938",2002-04-12,19546917389
850,-149.813366,84.576617,"71303 Levine Lane Suite 584
Lake Jason, UT 69868",2008-03-05,30966527456
851,-45.171031,-58.072527,"8720 Deleon Mall
Adkinsside, AK 94532",2006-12-01,81479520996
852,128.404765,-56.064278,"Unit 1770 Box 6328
DPO AA 14525",2001-10-15,58332063506
853,48.100048,-59.515899,"48659 Patricia Glen
West Ronald, WI 00794",1994-10-26,47235547552
854,15.362407,48.0056965,"669 Gonzales Mountains
New Richard, AR 84372",2019-10-20,59134213959
855,-32.929488,16.116225,"004 Payne Plaza
South Danielletown, SD 37644",2008-04-12,73671385397
856,178.477426,58.8446315,"5280 Matthew Estates Suite 946
Jonesmouth, ME 58189",2011-06-09,57206056471
857,-69.737133,-33.1446675,"07482 Johnson Locks Apt. 612
Port Beth, DC 38417",2009-08-27,31973905555
858,154.992888,0.9952425,"USCGC Ballard
FPO AA 18585",2023-01-09,29344465310
859,-59.691427,53.560106,"130 Amanda Square Suite 908
Medinafort, AR 81509",2004-11-13,25344540304
860,30.426477,-85.9934785,"Unit 8481 Box 1041
DPO AE 54282",2022-06-23,89380518841
861,154.091052,2.057023,"692 Smith Greens Apt. 481
Port Matthewfort, PW 81376",2012-04-19,16684497678
862,48.645170,48.1188445,"55474 Kristina Station Apt. 554
East Jeremy, IL 41458",2023-12-23,48406138323
863,124.051465,61.2069565,"01067 Summers Shoals
Jamesbury, MT 68605",2002-03-10,24519662807
864,164.533958,-39.6933455,"1746 Richard Cliff Apt. 726
Cindyhaven, RI 16912",2001-04-14,65992422514
865,-158.834913,-50.3576265,"1507 Bobby Road
Loribury, MI 43758",2012-09-05,37958438746
866,98.613036,-80.885994,"470 Herrera Corner Suite 778
Peckberg, MI 52602",1997-07-30,21447497135
867,101.452159,29.693707,"655 Baker Spring Suite 350
Nathanville, VT 15041",2020-08-02,47907097409
868,-79.292058,80.327827,"4357 Cochran Throughway Apt. 317
Greeneville, KY 37970",1998-07-15,37166413543
869,61.136560,-26.539328,"3513 Jeffrey Manors
New Timothy, RI 78404",2002-08-24,38323999039
870,-125.541005,58.890948,"787 Smith Ville
Port Aaron, VA 18589",2014-10-13,57213520514
871,-92.042214,-60.4268665,"6887 Tammy Ford
South Danielle, NC 21081",2000-11-10,22370484344
872,52.156236,-68.7797835,"203 Laurie Street
South Scott, TX 49124",2014-03-26,18894341417
873,104.201131,-62.0419375,"95960 David Harbors
Paulton, AZ 42541",2015-05-30,76854627264
874,-11.517197,7.5585695,"37648 Jonathan Walks Apt. 250
West Katrina, PA 57308",2022-06-27,57753151556
875,-24.699498,-72.8318935,"15526 Butler Parkways Suite 635
Bondchester, MI 68314",2015-11-09,59134213959
876,-118.619972,-57.159867,"7096 Sloan Bridge
Lake Larry, MN 07783",2001-02-13,38323999039
877,20.264265,-62.5109705,"7832 Faulkner Burgs Apt. 076
Josephville, MH 16329",2008-05-09,87009486416
878,-146.549911,10.924260,"3786 Phillips Pines Apt. 040
New Jessicaburgh, OR 85981",2003-02-09,21022264693
879,151.704272,-68.011433,"255 Thomas Parkways Apt. 870
Heidishire, NY 16401",1998-06-26,16769937618
880,87.836905,-57.1980635,"PSC 5812, Box 9595
APO AE 10990",2024-03-05,43639056412
881,73.820155,60.757266,"5761 Melanie Green Suite 896
Lake Tamarahaven, MP 07224",2008-02-06,57206056471
882,-0.343947,-67.288626,"131 Edwards Drive
Simmonsbury, MO 84046",2006-01-16,58768344776
883,10.365819,-51.020844,"5387 Cook Estates
South Crystalbury, FM 95659",2018-10-25,65065360360
884,168.590124,-9.6645975,"79549 Gutierrez Crescent Suite 024
Lisamouth, WI 85940",2005-10-14,94591700011
885,-96.224273,-52.823401,"Unit 5960 Box 5718
DPO AE 86588",1996-02-23,47907097409
886,-62.962577,-18.527161,"501 Richard Freeway Suite 660
Heatherfort, MP 09398",2002-06-06,66028337779
887,21.135862,4.826000,"99761 Daniel Ridges
Ortegaside, MH 06295",1996-06-03,34731588430
888,-2.172471,51.556073,"35418 Robert Centers
West Michellebury, SC 75765",2016-10-29,83451582317
889,-170.210432,-1.313642,"3786 Ricardo Union
Hallmouth, NE 33918",2000-09-20,90872795174
890,-7.263804,-85.356593,"PSC 7230, Box 3619
APO AP 46889",2003-10-12,68062222907
891,-107.402826,24.6502355,"8482 Samantha Union
East David, MN 42021",2002-04-30,16387774807
892,-36.945037,-69.561775,"7187 Douglas Forest Apt. 275
Wardfort, HI 07912",2015-11-08,46198575080
893,7.111106,-85.4248225,"39940 Brown Fall Apt. 276
Katiebury, ME 86320",2007-04-07,69133880063
894,123.286060,-43.195472,"3429 Oliver Square
Port Danielchester, FL 17814",2007-03-01,22362092760
895,-70.025913,-46.004901,"33450 Anderson Lodge
New Stephanieville, MP 87816",2011-09-20,39809958423
896,115.554026,-81.041562,"092 Little Locks Suite 323
Port Kelseyside, PR 42825",2017-09-05,54341604293
897,125.198752,-33.4522135,"643 Preston Isle Apt. 837
Mackfort, ND 44600",2008-09-29,85870629002
898,-152.840185,11.973517,"077 Smith Rest
East Traceymouth, MP 46007",2007-05-20,78620522226
899,107.522664,-11.5727865,"80689 Wagner Mount
Paceport, FL 23764",2006-07-15,53460213150
900,-166.770048,-9.8334845,"395 Brewer Road Suite 915
North Charles, VT 25404",1996-10-05,35650909751
901,-10.311869,-52.9501755,"991 Dustin Crescent Suite 975
New Margaretfurt, NV 23052",2013-07-27,96221859264
902,-127.743278,-19.0094375,"22384 David Summit Apt. 793
East Shelly, PR 34834",2020-07-19,53168515781
903,-59.743600,28.448977,"USCGC Davis
FPO AE 57373",2005-12-27,30657650534
904,179.589539,52.0962815,"27794 David Drive
Port Ashley, WI 65794",2003-10-09,94708391495
905,-162.195258,3.6477235,"08911 Ward Roads
North Henry, GU 14284",2006-01-26,87995489888
906,-62.180201,54.8924745,"70970 Thornton Wells
Jessicachester, MO 09294",1999-08-02,38993461993
907,153.858632,-80.2797945,"0355 Miranda Lodge
Amandabury, WA 37056",1998-02-11,13261706491
908,129.279993,18.5089075,"Unit 2484 Box 6532
DPO AP 09553",2016-06-21,92937446449
909,1.080690,-66.444818,"94273 Bush Courts
Mcleanside, OH 83713",2015-08-27,23604031602
910,35.837107,-49.207878,"035 Fisher Summit
Lake Thomas, MA 26758",2018-06-02,90137065577
911,-97.774091,-76.892495,"2088 Alison Stream
Mooreland, TX 98100",2011-01-30,54359947536
912,-82.425274,87.2303425,"PSC 1666, Box 6957
APO AP 73648",2015-12-31,56711653016
913,28.202072,86.559035,"017 Carly Fields Apt. 169
Port Charles, GA 21927",1995-01-31,46283566884
914,125.712640,15.346318,"0135 Zachary Plaza
Reneeberg, KS 39645",2024-06-27,25112135721
915,-133.289241,-43.350088,"228 Blevins Lodge
North Carrie, CA 05244",2002-11-05,23251840700
916,88.032168,-81.4535695,"0648 Jason Corner
Port Randy, MP 95673",2021-01-23,27935101090
917,119.988614,-47.495435,"759 Galvan Stream
Boltonview, CT 55874",1996-12-13,73717634563
918,-65.180533,-6.9766975,"PSC 5038, Box 0150
APO AE 15652",2017-01-23,39455658378
919,-107.823959,29.3149775,"USNS Gates
FPO AP 51121",2021-04-04,80334748348
920,-170.522695,-51.2043985,"Unit 5370 Box 2040
DPO AP 51477",1995-12-21,69262059071
921,-36.298806,37.3300965,"71787 Lisa Flat
Johnfort, SD 01454",1999-10-23,76854627264
922,89.265684,74.8342485,"6784 Torres Hills Suite 320
Timothyville, AR 16603",2008-06-06,63156879572
923,166.503331,50.9545115,"4349 Jacob Pines
Toddstad, TX 22665",1996-06-30,16769937618
924,171.821555,23.7612085,"64101 Ryan Station
Greenburgh, AS 37782",2020-01-28,14159987304
925,129.101151,44.770070,"01216 Williams Islands
Lisaville, IL 18936",1996-07-16,46491798241
926,21.331907,-89.088749,"8971 Brittany Pass
East Paul, ME 04213",2015-12-10,16078680042
927,-59.398742,17.061710,"44795 Patrick Meadows
Ariasmouth, AR 80819",2000-01-29,59121620826
928,-150.682627,-83.2312335,"2037 Stewart Valley Apt. 340
North Marcborough, MI 73272",2001-10-29,46011252717
929,-0.932292,17.764201,"PSC 5702, Box 0239
APO AE 42130",1998-11-25,97738637723
930,58.792286,-25.7612335,"3080 Proctor Field Apt. 933
Michaelland, AL 14394",2011-07-13,16604573054
931,-147.582368,48.913048,"4588 Jeremy Freeway Suite 114
Martinland, MA 57010",1995-04-20,13653101776
932,-150.469352,-20.918864,"PSC 2715, Box 1034
APO AP 99664",2009-08-09,14659064590
933,-107.327718,61.1237605,"03262 Ochoa Road
North Cathy, NY 11424",2022-06-20,11330575184
934,49.650283,56.848387,"PSC 7697, Box 7653
APO AA 13126",2007-11-09,37643803387
935,81.016852,-30.2526175,"719 Christopher Isle
Jocelynbury, MT 70506",2012-12-11,26298887756
936,-42.811697,-24.5895935,"5133 Roy Ridge Suite 812
Williamsmouth, NJ 53895",2004-09-21,74720158640
937,92.104808,89.4188195,"Unit 0287 Box 6005
DPO AP 68071",2019-12-01,73268356140
938,171.307936,-0.9208155,"0825 James Glen
Port Bruce, MT 37156",2018-04-14,64616001886
939,-80.468390,3.9081365,"811 Craig Dale
East Megan, GU 83969",1994-09-22,47299334258
940,88.997758,-55.8120715,"7365 Jackson Crest Suite 066
South Michael, IA 23747",2019-08-19,20045353136
941,-33.382751,-78.831512,"73698 Bryan Groves
Lake Pamela, CT 19125",2017-12-13,87159857147
942,149.423314,89.203353,"346 Gonzalez Drive Suite 750
North Mark, KY 83953",2018-05-10,32330336893
943,138.415449,52.301110,"8578 Meghan Estate Apt. 218
South Paigeburgh, KY 84067",2010-12-12,16708882732
944,-93.742973,37.533686,"0310 Smith Forks Apt. 491
West Michaelmouth, PA 61011",1996-03-04,49508674077
945,-17.701083,-88.612726,"662 Kyle Mews
New Kellyburgh, IN 70952",1996-06-18,56977154316
946,20.366636,66.734753,"9082 Emily Road Apt. 891
Jamesland, NC 60992",2009-01-06,99434115577
947,115.380770,56.8697955,"5813 Shannon Mountains
Ramirezfort, ND 96301",2000-06-03,70819099564
948,-123.731753,84.5459125,"09199 Mcdaniel Circle
Port Rachael, WI 47341",2021-08-23,13560606171
949,167.894685,18.6021065,"2628 Grant Pass Apt. 529
Cynthialand, FM 66456",2022-05-29,23544246635
950,-159.792064,8.4962205,"14680 Roberts Roads
New James, AK 86575",1994-07-09,79474252253
951,-7.687118,57.919821,"5657 James Bypass
New Ericport, MA 52520",2018-05-12,48068435586
952,70.501792,-5.2421435,"2721 Nunez Knoll
North Patriciaton, WA 88543",2013-09-17,70819099564
953,171.441473,84.9833065,"9566 Logan Pines
Port Justinburgh, PR 80297",2007-12-07,88613852496
954,-46.202135,9.3398765,"2173 Torres Oval Apt. 389
Dillonfurt, HI 05688",2020-01-14,26254177364
955,96.805808,28.763451,"12034 Vega Harbors
Michaelton, MO 02645",2012-07-03,91549745930
956,-126.457582,-16.1511855,"5740 Garcia Rest Suite 629
Doyleburgh, AL 37374",2005-10-28,56228028619
957,-64.645699,-5.630171,"9557 Kelly Circles Apt. 465
Sandraburgh, MD 35490",2002-10-04,60055737796
958,124.099024,-77.1261915,"5310 Alan Path
Coleland, VI 68490",2011-01-25,65286214174
959,60.309158,-23.817718,"8114 Sara Road Apt. 394
Simmonsberg, NY 10083",2003-02-06,67861798586
960,17.918144,-68.190104,"4216 Mark Summit Suite 400
East Jorge, FM 90613",2012-05-12,30709543819
961,-106.081063,8.3591635,"975 Figueroa Valleys Suite 204
Castanedaland, IL 40070",2018-02-23,98492722311
962,71.256656,-5.508510,"USNV Brown
FPO AE 13205",2015-12-15,93244607362
